transation_id,account_id,recipient_id,amount,type,time_start,location,processed_at
8099,7884,7363,3876.2,pagamento,21:17:59,Wilsonshire,21:18:30
8100,4850,6796,1456.99,pagamento,08:56:53,Romeroton,08:57:31
8101,1128,8586,4954.05,retirada,21:49:07,Jordanmouth,21:49:34
8102,6053,2083,423.32,depósito,13:04:32,West Mark,13:05:26
8103,5599,8961,1000.67,transferência,08:12:12,New Clairefort,08:12:40
8104,447,3835,3796.04,pagamento,00:48:59,Port Brianberg,00:49:07
8105,1945,7079,260.77,pagamento,13:45:54,Gutierrezberg,13:46:47
8106,6665,3434,2002.58,retirada,09:02:52,Chenshire,09:03:39
8107,4667,8252,3960.34,transferência,20:25:21,West Nicolasburgh,20:25:43
8108,5732,8221,3682.72,retirada,23:24:30,Rosebury,23:24:43
8109,8098,2435,2975.04,retirada,03:00:38,Obrienfort,03:01:07
8110,7800,3582,4505.91,retirada,15:49:50,Lake Larryfurt,15:50:25
8111,5523,4201,3772.65,transferência,13:06:55,East Vickitown,13:07:46
8112,6149,3475,2302.17,depósito,18:19:24,Fischerland,18:19:30
8113,1129,7344,4774.56,retirada,13:21:33,Matthewbury,13:22:01
8114,2948,8514,416.68,pagamento,03:15:07,East Wandaland,03:15:25
8115,7833,7740,1057.68,pagamento,06:13:23,East Robert,06:13:52
8116,7081,5898,2619.73,retirada,01:48:42,Lake Adambury,01:49:31
8117,2285,3663,1320.23,transferência,19:04:00,East Kimberlystad,19:04:19
8118,5055,9410,1427.73,depósito,06:36:00,Williamsbury,06:36:31
8119,8319,8785,2919.5,transferência,02:49:56,Kristenmouth,02:50:06
8120,9896,1071,1100.79,transferência,14:24:36,Hayesmouth,14:25:33
8121,4906,8540,1372.97,transferência,17:07:58,South Courtneyburgh,17:08:11
8122,5129,6039,4623.26,depósito,13:20:51,West Charlotte,13:20:57
8123,9946,9104,3208.84,pagamento,15:45:08,Lake Jose,15:45:39
8124,7018,2255,554.36,retirada,11:23:39,Gallagherberg,11:24:30
8125,3595,1913,3717.04,transferência,07:07:06,Flynnberg,07:07:25
8126,3598,7927,2621.89,retirada,00:05:46,New Patriciafurt,00:06:12
8127,9383,7402,2369.0,transferência,10:33:55,Thomasborough,10:34:37
8128,1102,6186,4536.2,depósito,15:09:32,Geraldfurt,15:09:56
8129,1385,8424,2865.21,depósito,12:14:49,South Helenmouth,12:15:21
8130,9781,5657,869.05,pagamento,10:14:00,East Christina,10:14:10
8131,8928,5487,1778.07,pagamento,09:44:06,Jamesburgh,09:45:04
8132,6127,5391,3065.31,transferência,14:37:09,East Claytonport,14:37:17
8133,1739,2291,4105.3,transferência,08:45:59,New Ruth,08:46:48
8134,8573,3460,1180.22,retirada,06:09:39,Williambury,06:10:29
8135,6980,4579,1294.37,depósito,23:26:43,Lake Anna,23:27:12
8136,1272,8280,3618.65,pagamento,17:32:00,Juliefort,17:32:39
8137,4412,9477,4490.9,retirada,06:31:31,East Jacobstad,06:31:41
8138,5074,8119,900.49,pagamento,00:21:14,South Cindy,00:22:01
8139,6621,8482,1633.3,retirada,08:14:11,Josephmouth,08:15:10
8140,4576,5992,2820.96,transferência,07:07:31,Jacobmouth,07:08:03
8141,2971,8166,4036.62,transferência,05:28:49,New Kelsey,05:28:55
8142,3615,9563,2793.42,depósito,11:56:07,North Samuel,11:56:29
8143,4273,6037,3798.89,depósito,22:13:47,Kingchester,22:14:13
8144,2969,4256,1598.72,pagamento,02:15:45,Whitestad,02:16:24
8145,955,1101,2164.21,retirada,19:10:39,West Jasonshire,19:11:24
8146,1476,1362,2555.04,pagamento,18:37:54,East Jamiechester,18:38:17
8147,3168,3639,1734.22,retirada,19:50:32,Richardmouth,19:50:43
8148,3597,2058,4027.45,retirada,18:06:21,South Johnnyberg,18:06:50
8149,786,9264,4917.69,retirada,11:44:34,North Charleneshire,11:45:21
8150,2971,4250,458.75,pagamento,16:26:24,East Debraland,16:26:49
8151,2972,9904,648.28,retirada,01:52:05,Juanstad,01:52:39
8152,7996,8706,1252.2,pagamento,19:37:10,Matthewburgh,19:37:30
8153,3003,8681,787.26,retirada,14:14:06,Amberview,14:15:01
8154,3102,2534,370.27,retirada,09:52:03,Jamesview,09:52:38
8155,7118,8067,4112.26,retirada,14:51:29,East Robert,14:52:05
8156,1963,1685,563.9,depósito,04:05:06,Port Joshuaburgh,04:05:16
8157,678,1357,3885.26,depósito,17:44:35,Leemouth,17:44:53
8158,6004,3906,1415.51,transferência,21:51:38,Port Brianville,21:52:19
8159,2528,7057,347.21,pagamento,19:37:12,Lisaton,19:37:44
8160,7306,9465,3664.27,depósito,15:56:46,Johnsonchester,15:57:01
8161,791,8136,3177.23,depósito,05:22:32,Davidsonborough,05:23:12
8162,9862,1284,912.58,transferência,14:02:09,Lake Josephstad,14:02:43
8163,425,6132,3997.72,retirada,20:15:35,West Davidstad,20:16:25
8164,2230,7698,4738.75,pagamento,14:30:35,South Martha,14:30:53
8165,113,2916,96.49,depósito,12:17:57,North Tracyburgh,12:18:55
8166,6743,5882,4053.69,depósito,07:58:53,Miguelland,07:59:13
8167,7377,8145,1693.37,retirada,01:13:12,Stephaniechester,01:13:17
8168,3235,3191,4176.14,retirada,07:15:12,Port Rachel,07:15:39
8169,6892,9431,4276.82,transferência,22:18:02,Lake Amanda,22:18:54
8170,2871,9988,1942.04,transferência,08:29:46,Rhondamouth,08:30:17
8171,5187,4314,3273.3,retirada,11:24:43,North Teresahaven,11:25:27
8172,2499,1626,870.9,pagamento,15:55:12,West Alexanderstad,15:56:04
8173,7572,4785,4260.18,pagamento,06:38:43,Kellyhaven,06:39:35
8174,7332,3182,2457.93,transferência,20:54:44,East Robertburgh,20:54:57
8175,1737,2301,1947.71,depósito,04:35:07,Nelsonton,04:35:58
8176,5866,6027,3649.56,depósito,10:06:57,Rodriguezbury,10:07:13
8177,2376,6282,2320.67,depósito,12:22:15,Jacobchester,12:23:14
8178,1626,4043,798.09,transferência,05:20:15,Jamesstad,05:21:12
8179,5554,3531,1298.86,depósito,20:03:23,New Steven,20:04:02
8180,8334,4907,3218.11,depósito,00:44:55,Port Kellyberg,00:45:28
8181,9412,9854,1527.38,retirada,15:47:20,East Rebecca,15:47:45
8182,8204,2950,1010.07,depósito,19:08:12,Lake Michelle,19:08:42
8183,5352,5890,4424.27,depósito,16:50:07,West Anthony,16:50:40
8184,3668,3380,1221.42,transferência,16:40:38,Nicholsstad,16:41:14
8185,8044,1945,4541.21,depósito,22:52:51,East William,22:53:29
8186,5667,1466,3464.14,depósito,01:23:36,Andersonhaven,01:24:24
8187,8775,2314,4814.29,retirada,14:52:26,Lopezside,14:53:00
8188,125,7669,3612.08,pagamento,02:41:56,North Lori,02:42:51
8189,933,8958,2733.97,transferência,03:02:38,Shannonborough,03:03:31
8190,9907,5896,2305.92,depósito,02:52:28,New Davidmouth,02:52:36
8191,700,2939,1975.03,pagamento,00:41:54,North Wendy,00:42:50
8192,2419,7670,2015.54,depósito,16:49:04,Port Jackieview,16:49:17
8193,3699,8989,2636.84,retirada,13:34:32,Elliottstad,13:35:02
8194,8693,8590,4280.69,pagamento,00:29:31,Taylorhaven,00:29:55
8195,5501,2529,2429.73,depósito,04:08:24,Lake Charles,04:09:19
8196,9741,5289,4433.93,depósito,18:37:15,Fosterfurt,18:38:01
8197,439,9113,3197.94,transferência,20:42:18,West Jenniferborough,20:43:07
8198,8262,2367,1158.83,pagamento,08:13:57,South Jennifershire,08:14:52
8199,4528,9986,4668.03,retirada,05:33:13,West Patrick,05:33:52
8200,5911,4991,433.0,retirada,23:20:05,Parkerton,23:20:44
8201,9573,6521,2344.78,depósito,00:45:25,North Kevin,00:46:16
8202,1369,1104,1041.72,depósito,15:38:32,South Nicoleshire,15:39:08
8203,1812,3681,2050.43,depósito,15:12:59,East Alexisbury,15:13:35
8204,6396,8141,17.91,retirada,09:16:50,East Aprilport,09:17:47
8205,257,3374,1471.54,pagamento,11:48:18,East Wandachester,11:48:29
8206,4336,9845,255.41,transferência,23:32:57,Priceport,23:33:10
8207,5016,2445,3562.89,depósito,06:22:53,Lake Harry,06:23:26
8208,4083,7052,1124.69,depósito,21:28:55,Melissastad,21:29:38
8209,306,4172,3188.35,pagamento,12:55:39,South Jamie,12:56:18
8210,8558,1100,2286.04,pagamento,11:09:55,Saunderston,11:10:30
8211,2878,1028,2114.14,transferência,15:48:34,Sherichester,15:49:28
8212,8186,2417,4424.03,depósito,01:32:01,Chadville,01:32:40
8213,3339,8299,1118.92,retirada,15:12:47,Bryantown,15:13:06
8214,6027,6893,1981.74,pagamento,08:50:09,Velazquezland,08:51:06
8215,5429,4529,3012.26,pagamento,16:10:36,Crawfordmouth,16:11:29
8216,9107,7015,2225.45,pagamento,12:42:54,Victoriaton,12:43:02
8217,4754,9882,2485.43,retirada,11:45:43,Simonport,11:46:08
8218,8578,7450,3543.2,transferência,22:27:06,New Brandonmouth,22:27:36
8219,7321,7139,3520.39,pagamento,05:47:05,Pollardhaven,05:47:23
8220,7725,4338,1138.57,depósito,02:22:17,Fordborough,02:22:46
8221,9833,9675,1717.61,retirada,13:50:30,Cameronland,13:50:35
8222,9946,4106,237.38,pagamento,04:06:38,Traceyborough,04:07:24
8223,8301,3083,1166.41,depósito,05:55:25,Lake Brandon,05:55:34
8224,3084,8984,1026.25,pagamento,23:57:03,New Christopher,23:57:48
8225,656,5457,2849.05,transferência,21:01:59,Kiarafurt,21:02:11
8226,9214,7317,983.57,transferência,04:46:17,North Ellenstad,04:47:03
8227,4350,5276,3272.12,pagamento,16:07:11,East Zachary,16:07:32
8228,1908,9210,3556.46,pagamento,09:17:27,Davidchester,09:18:26
8229,746,5670,4540.04,pagamento,12:08:48,Thompsonton,12:09:08
8230,8474,2233,4777.46,retirada,02:32:21,Laceymouth,02:33:08
8231,3387,5139,883.22,retirada,02:06:31,Alexanderview,02:07:25
8232,1115,9320,691.8,transferência,19:27:44,Robertsonmouth,19:28:07
8233,2415,5183,738.88,pagamento,20:38:06,West Valerie,20:38:42
8234,8050,4767,2179.88,depósito,14:45:27,Jenniferside,14:46:02
8235,2815,3318,752.99,depósito,22:03:43,Hallburgh,22:04:15
8236,1571,9397,1624.13,retirada,20:42:31,Elizabethhaven,20:42:49
8237,2604,6269,4133.84,pagamento,07:00:48,New Jennyfurt,07:01:39
8238,8034,9375,449.89,retirada,23:18:20,West Alexanderhaven,23:19:10
8239,3844,6078,2918.89,retirada,18:56:33,Jameschester,18:57:13
8240,6108,8740,2484.73,retirada,10:11:13,West Allison,10:11:54
8241,8788,2072,1973.3,pagamento,04:27:47,East Juan,04:27:52
8242,2420,3822,2636.78,depósito,06:39:41,East William,06:39:59
8243,7188,4523,404.97,retirada,05:11:04,New Michaelfort,05:11:21
8244,1744,4767,2741.31,retirada,19:49:38,Vincentstad,19:50:20
8245,5503,8193,2455.55,transferência,08:51:23,Shaffermouth,08:51:40
8246,8797,7796,1356.07,transferência,02:09:40,North Matthew,02:10:17
8247,9308,6656,3039.19,pagamento,04:15:56,Sheafort,04:16:46
8248,287,5873,202.8,depósito,09:52:20,Lake Michaelport,09:52:48
8249,6843,8330,2770.82,depósito,18:17:31,Joannaland,18:18:19
8250,3284,4033,142.56,retirada,20:13:39,West Kevin,20:13:48
8251,130,5687,1494.48,pagamento,09:09:46,North Martin,09:10:18
8252,5553,1454,3148.12,transferência,23:32:04,Peterside,23:32:32
8253,7434,2375,2442.42,retirada,20:23:28,Port Jessestad,20:24:06
8254,961,3465,435.67,pagamento,02:36:38,East Taraborough,02:37:20
8255,4530,4950,293.02,retirada,14:55:12,Mandyview,14:55:30
8256,6610,9019,2605.01,retirada,19:21:39,South Lindsayville,19:22:06
8257,976,4439,3908.8,transferência,20:26:17,West Derek,20:26:52
8258,7501,6881,3388.49,retirada,08:06:36,South Michelle,08:07:27
8259,234,8577,38.1,depósito,05:19:28,Costachester,05:19:51
8260,9583,6565,2975.06,pagamento,15:30:52,Lake John,15:31:30
8261,4762,2556,1376.1,retirada,04:09:30,North Michael,04:09:43
8262,7878,9099,150.62,pagamento,14:34:47,Mitchellstad,14:35:39
8263,2483,8591,562.98,depósito,22:43:15,Hernandezmouth,22:44:06
8264,2747,2107,4279.99,pagamento,22:54:51,West Louisshire,22:55:21
8265,2010,9598,2495.61,retirada,04:56:17,Connorton,04:56:23
8266,8706,7038,472.89,depósito,11:42:56,Whitakerbury,11:43:30
8267,8846,2194,1768.71,transferência,10:53:45,East Amymouth,10:54:07
8268,9259,4909,2173.05,depósito,11:09:24,Jimenezmouth,11:09:58
8269,9572,8106,4536.6,pagamento,13:22:06,Port Kyle,13:23:00
8270,571,1827,1740.53,retirada,19:38:46,Barrettville,19:39:42
8271,1410,2108,816.04,retirada,11:21:03,Marshside,11:21:42
8272,6320,7843,1696.24,transferência,03:42:21,New Timothybury,03:42:39
8273,1697,1835,916.88,pagamento,10:14:25,Jessicaport,10:14:53
8274,1885,3759,158.77,transferência,17:30:28,West Robert,17:31:07
8275,9222,7786,886.71,depósito,18:37:00,Zacharyfort,18:37:13
8276,3899,9100,1931.74,retirada,05:13:38,South Gavin,05:14:17
8277,4901,2668,4713.61,pagamento,03:42:46,Patricktown,03:43:29
8278,249,4770,1816.83,pagamento,10:21:42,Kellyville,10:22:00
8279,6572,3281,4779.21,transferência,08:23:14,Danielland,08:23:21
8280,6914,2897,2675.04,pagamento,23:00:59,Linberg,23:01:09
8281,5007,4603,612.97,transferência,13:12:40,Maureenton,13:13:00
8282,5924,9371,3374.35,depósito,01:56:11,New Anthony,01:57:08
8283,1884,3798,3360.68,retirada,08:43:29,Youngburgh,08:43:44
8284,6492,2412,296.8,transferência,16:16:19,East Jennifer,16:16:44
8285,3775,7530,635.01,retirada,22:32:18,Stevefort,22:32:44
8286,8075,9592,270.38,pagamento,08:32:19,Saratown,08:32:59
8287,3485,3493,3726.78,retirada,07:22:59,North Arianamouth,07:23:19
8288,1551,5924,659.93,retirada,12:35:30,Sydneychester,12:35:53
8289,7966,1712,2943.93,depósito,06:04:34,Woodshaven,06:05:17
8290,6586,8209,2930.96,transferência,23:11:18,Riddlechester,23:11:38
8291,8121,6567,2506.07,transferência,22:51:46,North Emmashire,22:52:22
8292,4231,9603,3705.9,depósito,11:07:34,Lisashire,11:07:59
8293,3964,9148,564.08,retirada,01:59:13,Lake Mark,02:00:05
8294,2991,5261,2613.77,pagamento,16:09:35,Cabrerashire,16:09:53
8295,7803,7031,3556.5,pagamento,22:42:31,Chadshire,22:42:36
8296,220,6150,4990.93,depósito,04:11:17,Kevinmouth,04:11:56
8297,1275,4472,306.04,pagamento,18:50:30,West Tonychester,18:51:13
8298,9044,4499,3846.34,depósito,03:45:13,South Juliehaven,03:46:01
8299,143,6893,2705.87,retirada,01:15:32,West David,01:16:02
8300,397,8732,3356.03,transferência,20:53:04,Lake Michael,20:53:20
8301,244,2323,3050.43,transferência,04:03:55,Dillonfurt,04:04:09
8302,8692,6477,3344.67,pagamento,14:12:55,West Amber,14:13:42
8303,8022,5040,2532.66,retirada,11:18:21,East Rachel,11:18:49
8304,6056,9475,1559.83,transferência,01:06:59,Stephaniefurt,01:07:14
8305,5584,2386,2804.51,transferência,08:01:16,Rossfort,08:01:29
8306,2126,3900,86.74,transferência,20:29:37,Angelatown,20:30:06
8307,9210,7780,1564.46,transferência,07:31:47,Wardchester,07:32:37
8308,4543,9912,1760.95,depósito,20:00:29,West Markville,20:01:29
8309,3571,8928,1220.47,pagamento,18:20:04,Port Jeremyberg,18:20:38
8310,5501,1564,1169.51,pagamento,13:59:35,New Kellyhaven,13:59:40
8311,8133,5713,2474.11,transferência,09:38:56,Christensenside,09:39:15
8312,8823,5684,2438.9,depósito,22:08:26,New Jillmouth,22:08:41
8313,8027,2034,2264.75,transferência,15:14:34,Tammyfort,15:15:24
8314,8885,2782,1253.72,pagamento,20:41:15,New Cody,20:41:55
8315,7224,2440,1096.07,pagamento,09:16:57,North Aliciahaven,09:17:10
8316,4972,2171,1333.36,depósito,20:20:59,West Jamesville,20:21:40
8317,6353,2457,58.16,retirada,02:23:21,Hortonburgh,02:24:13
8318,9834,4099,2987.43,pagamento,05:32:22,West Craig,05:33:12
8319,587,4225,2652.35,retirada,08:11:07,West Kathymouth,08:11:46
8320,5862,4514,1497.91,retirada,02:14:38,Jeffreymouth,02:15:07
8321,7807,2968,4108.54,pagamento,04:50:38,East Jenna,04:50:43
8322,2377,3659,2033.37,depósito,18:13:49,Martinborough,18:14:10
8323,9692,6241,3516.08,retirada,21:09:01,North Timothychester,21:09:57
8324,6140,4052,4526.66,transferência,05:33:09,New Jeremyfurt,05:34:03
8325,6090,9074,2113.31,retirada,05:23:55,South Tylerview,05:24:23
8326,3365,9300,4103.18,depósito,17:16:52,Port Regina,17:17:45
8327,5712,9025,2657.91,pagamento,20:44:49,Andreachester,20:45:46
8328,2437,8599,3174.95,retirada,15:04:04,Lisaton,15:04:14
8329,1453,6934,3781.6,pagamento,06:41:46,Bentonhaven,06:42:25
8330,5555,1967,1116.66,pagamento,00:27:20,Michaelfort,00:28:08
8331,1308,4090,656.34,depósito,04:22:18,East Angela,04:22:27
8332,5474,7107,2460.26,depósito,06:19:36,Port Lisahaven,06:20:20
8333,1785,3590,291.13,depósito,03:18:26,New Stevenchester,03:19:04
8334,5127,6743,4268.13,transferência,20:00:55,Lake Kylemouth,20:01:37
8335,8362,7006,4269.09,transferência,03:17:28,North Morganview,03:17:42
8336,4240,2462,1753.67,depósito,01:47:20,Danielland,01:47:32
8337,8023,6502,4717.17,depósito,00:33:10,New Tammy,00:33:39
8338,7291,9355,4054.75,depósito,16:08:39,West Jamesburgh,16:09:00
8339,5743,7935,1757.27,transferência,22:43:51,West Rogerland,22:44:01
8340,1056,9197,448.59,pagamento,05:22:15,North Elizabethshire,05:23:09
8341,3196,9937,4306.51,transferência,08:38:51,Foxborough,08:39:50
8342,6606,5825,922.5,depósito,23:21:00,Martinezfurt,23:21:16
8343,5247,3082,1845.72,transferência,02:43:35,New Jamesmouth,02:44:01
8344,6089,8962,3268.85,depósito,19:35:57,Lake Jeffreyport,19:36:57
8345,8781,4798,1063.8,retirada,06:16:26,Bradleyland,06:16:58
8346,6413,8263,1884.67,pagamento,01:24:21,Rogersville,01:25:13
8347,3120,2451,234.76,retirada,15:05:46,Youngchester,15:06:18
8348,6081,2234,4130.3,retirada,16:35:56,East Ashleyfort,16:36:21
8349,7176,6320,3866.94,transferência,05:15:07,Dennisland,05:15:37
8350,1254,7733,3542.31,depósito,09:49:29,West Christopherchester,09:50:24
8351,8612,4533,4608.28,depósito,10:12:26,Terrihaven,10:12:48
8352,9921,6605,3853.26,retirada,05:32:25,West Deborah,05:33:23
8353,2886,2382,2012.02,depósito,17:34:00,West Michaelchester,17:34:16
8354,2137,2048,427.57,depósito,09:01:57,Jessicafurt,09:02:24
8355,3688,1733,3970.39,transferência,07:37:17,Jeremyburgh,07:38:16
8356,7812,2221,3488.36,transferência,08:04:17,West Gary,08:04:57
8357,3945,9367,4690.32,transferência,10:43:33,Cynthiamouth,10:43:44
8358,3691,1337,4419.1,retirada,15:51:55,Michaelberg,15:52:27
8359,1474,4819,596.33,transferência,05:02:41,East William,05:03:09
8360,2034,6670,247.18,transferência,04:45:39,Jasminefurt,04:46:07
8361,901,5014,4163.68,depósito,13:46:38,South Lauraton,13:46:45
8362,5348,4054,2213.16,transferência,01:17:53,Andrewmouth,01:18:39
8363,3360,6879,3541.35,transferência,21:48:43,East Danielstad,21:49:21
8364,7479,8405,1647.22,transferência,11:39:21,Hallstad,11:39:48
8365,6891,1509,2289.21,pagamento,13:29:57,Lawrenceport,13:30:07
8366,5790,4443,3880.88,pagamento,06:19:36,Jessicafort,06:19:56
8367,5436,1869,3686.72,transferência,23:07:58,Aaronland,23:08:49
8368,7512,1242,2599.43,retirada,00:52:04,Thomashaven,00:53:00
8369,1427,9256,3640.82,depósito,04:55:19,Smithfurt,04:56:18
8370,2573,8154,1509.89,retirada,18:09:15,Port Eric,18:09:55
8371,8599,4062,717.24,pagamento,13:34:58,Harrisstad,13:35:03
8372,4029,1294,203.86,depósito,14:12:24,Solomonport,14:13:05
8373,1177,7513,1088.92,pagamento,09:33:03,New Justinville,09:34:02
8374,4224,7248,1610.1,pagamento,07:53:58,Mcdowellstad,07:54:26
8375,4505,2679,4452.66,transferência,00:12:44,South Jill,00:13:41
8376,4407,5991,1361.81,retirada,16:20:48,Port Leslieview,16:21:34
8377,4696,9451,2604.22,transferência,22:10:02,Thomasside,22:10:21
8378,1797,6195,3902.43,transferência,09:51:40,Erinstad,09:52:31
8379,3573,5976,2730.08,pagamento,04:53:39,North Christine,04:54:26
8380,373,4054,2714.21,depósito,17:08:54,Bethburgh,17:09:10
8381,2654,5522,1637.48,pagamento,16:57:03,New Becky,16:57:18
8382,6980,6022,523.95,depósito,16:55:53,South Donald,16:56:19
8383,3497,1663,3996.01,transferência,02:27:57,Lake Nicoletown,02:28:54
8384,7566,9125,2616.47,retirada,07:25:32,North Andrealand,07:25:38
8385,6743,5071,4726.99,retirada,04:11:46,Lake Ashleytown,04:12:21
8386,4493,1743,3497.3,depósito,04:51:50,Lake Monica,04:52:36
8387,4030,5981,4652.83,retirada,17:39:16,Williamsview,17:39:44
8388,3067,2617,2115.31,depósito,21:37:37,West Susan,21:38:20
8389,8936,5682,98.72,retirada,04:18:06,West Jenniferport,04:18:47
8390,6772,1473,1318.17,pagamento,01:37:20,Corybury,01:37:55
8391,5743,9916,3840.74,pagamento,10:06:57,Krystalshire,10:07:49
8392,1787,8787,3035.07,pagamento,04:45:17,Russellfort,04:45:39
8393,1751,3093,694.28,depósito,19:57:39,Wallsberg,19:58:16
8394,8005,7016,2998.92,depósito,23:22:24,Michaeltown,23:22:48
8395,6714,9789,122.2,pagamento,22:49:05,Baileyfort,22:49:53
8396,4076,1155,2975.62,pagamento,08:52:01,Kristinview,08:52:37
8397,5761,2884,1575.24,depósito,18:11:29,West Joshua,18:11:58
8398,5381,6768,534.97,pagamento,04:06:24,Jasonchester,04:06:59
8399,4837,4927,1899.27,pagamento,00:17:35,Seanfort,00:18:29
8400,8594,5688,214.32,retirada,13:49:45,Lake Duaneport,13:50:45
8401,5695,6427,4636.37,transferência,15:05:40,Lake Donaldchester,15:06:28
8402,8070,9030,4338.72,pagamento,07:49:00,Bryanborough,07:49:35
8403,4695,9270,4018.56,depósito,01:02:06,North Davidton,01:02:11
8404,9327,9724,1823.44,transferência,04:19:46,Shellyview,04:20:07
8405,8211,9079,4694.2,retirada,12:28:04,East Brentchester,12:28:22
8406,1665,2180,3922.27,depósito,15:58:08,South Randall,15:59:07
8407,1536,9635,3257.99,depósito,02:39:58,North Joseph,02:40:28
8408,3971,3568,557.12,retirada,15:57:37,New Richard,15:58:05
8409,3170,6720,1674.27,depósito,07:57:20,Fordmouth,07:58:10
8410,6709,8270,2762.98,depósito,09:38:30,South George,09:38:45
8411,8042,8533,267.85,depósito,05:38:38,East Karinabury,05:39:03
8412,6727,7355,1375.55,pagamento,08:53:13,New Janet,08:53:52
8413,2384,8013,262.04,retirada,15:57:02,North Jameshaven,15:57:12
8414,7258,7661,4897.46,transferência,02:01:46,West Stephenchester,02:02:21
8415,9383,7342,3377.0,depósito,09:35:36,West Michael,09:36:18
8416,3229,1042,2171.75,transferência,14:24:25,North Kyleton,14:24:43
8417,3989,9995,4234.61,pagamento,06:37:06,Madelinetown,06:38:01
8418,7319,3750,427.56,transferência,06:38:05,Lamborough,06:38:28
8419,4967,3159,3885.51,retirada,09:11:37,Andersonport,09:12:03
8420,9683,3313,3142.48,pagamento,02:44:17,Lake Travis,02:45:13
8421,3642,9910,909.85,pagamento,04:34:08,Allisonbury,04:34:41
8422,6597,9110,295.44,transferência,09:11:10,North Dariusside,09:11:48
8423,6844,3093,3266.75,retirada,23:19:23,West Henrybury,23:20:06
8424,6984,7021,3131.2,depósito,11:04:56,New Preston,11:05:41
8425,1961,9935,258.64,pagamento,23:25:06,Matthewburgh,23:25:30
8426,4290,9387,1701.89,depósito,08:33:21,Jenniferchester,08:33:28
8427,9621,6477,4609.84,retirada,00:41:16,South John,00:42:13
8428,2993,5061,4443.92,depósito,08:14:02,Robertview,08:14:59
8429,9698,9416,4540.98,depósito,03:58:17,Williammouth,03:59:11
8430,7533,7662,3407.28,pagamento,13:13:21,Angelafort,13:13:44
8431,2894,2273,882.47,transferência,08:34:09,Cherylchester,08:34:15
8432,4479,2635,2020.62,depósito,14:18:45,Lake Adamborough,14:19:17
8433,2429,9358,717.33,pagamento,17:37:14,West John,17:38:13
8434,7343,8028,4011.44,retirada,07:54:36,Walshmouth,07:55:20
8435,401,7294,4356.77,pagamento,01:51:06,New Justinfort,01:51:30
8436,7121,1435,3306.77,transferência,02:40:16,West Kylebury,02:41:15
8437,7131,1073,3049.95,transferência,13:50:37,North John,13:51:20
8438,7675,3203,2861.32,pagamento,06:12:31,New Tammy,06:13:24
8439,4235,4657,4278.57,transferência,10:32:17,South Tracyberg,10:33:06
8440,4742,7838,2829.81,transferência,11:19:05,Melissaport,11:19:26
8441,3513,2178,407.58,transferência,01:18:44,Williamsberg,01:19:29
8442,9968,6216,873.39,depósito,15:53:09,New Taylor,15:54:01
8443,3674,3812,2897.69,pagamento,21:21:03,East John,21:21:36
8444,8453,4807,1036.39,retirada,18:31:31,North Yvonnestad,18:31:58
8445,905,2081,4127.8,depósito,20:04:14,Kathyfurt,20:04:56
8446,7024,1254,1599.61,retirada,18:18:27,Johnsonmouth,18:19:13
8447,9031,3844,4377.56,retirada,07:49:25,North Eric,07:50:03
8448,6251,1906,748.13,pagamento,05:46:42,Lake Jennifer,05:47:39
8449,5342,6278,3352.39,depósito,08:25:38,Charleshaven,08:25:52
8450,3882,4889,1369.65,pagamento,15:27:43,Lake Laura,15:28:27
8451,7497,1675,2044.83,pagamento,06:18:40,West Shelleybury,06:19:29
8452,9065,7011,3683.6,pagamento,12:23:26,Port Daniel,12:24:17
8453,7667,1630,4687.21,depósito,12:59:33,West Larry,12:59:58
8454,6112,8390,2471.03,depósito,13:25:20,Rothview,13:26:04
8455,9654,2579,4706.02,pagamento,10:51:21,North Deborahport,10:51:53
8456,9198,5532,1106.3,depósito,06:51:15,West Allenbury,06:52:04
8457,598,8488,4363.68,pagamento,22:19:14,West Georgechester,22:20:11
8458,9601,3120,4486.84,retirada,06:55:49,Cynthiachester,06:56:14
8459,3612,7866,4154.46,depósito,05:37:38,Leonardmouth,05:38:33
8460,6020,5679,2397.29,pagamento,05:49:48,Liuport,05:50:35
8461,9353,4730,1618.42,pagamento,07:56:24,East Jaredshire,07:56:33
8462,8427,5880,63.1,transferência,17:24:39,West Grantview,17:25:18
8463,5585,7770,4526.61,depósito,08:29:27,Buchananborough,08:30:00
8464,3635,7076,4913.28,depósito,01:06:51,New Robert,01:06:57
8465,906,6319,3780.89,depósito,10:15:22,Robertsonburgh,10:15:49
8466,241,4390,2901.66,depósito,04:51:38,Martinhaven,04:52:32
8467,973,3739,4843.02,retirada,08:20:59,Fordhaven,08:21:11
8468,1457,8398,3801.04,transferência,07:45:24,Cisnerostown,07:45:31
8469,2184,8038,1183.96,retirada,13:21:43,East Sandra,13:22:43
8470,8772,2711,1380.35,transferência,19:10:59,Leefurt,19:11:29
8471,6679,2457,2045.39,transferência,22:41:31,Meganfort,22:41:59
8472,1992,9963,1516.27,retirada,05:31:05,East Sean,05:31:54
8473,668,1605,3264.48,depósito,10:12:46,Harrisborough,10:13:37
8474,3468,5413,205.08,depósito,20:25:59,West Justinstad,20:26:14
8475,5661,7416,2816.79,retirada,19:18:35,South Kellystad,19:19:11
8476,3302,4965,888.49,transferência,20:21:50,Wilkinsonhaven,20:21:57
8477,6951,5539,3196.34,retirada,19:25:25,Lewisburgh,19:26:04
